starttime	seconds	ctime	dtime	ttime	wait
Wed Nov 24 17:58:19 2021	1637751499	0	23	24	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	24	23
Wed Nov 24 17:58:18 2021	1637751498	0	23	24	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	24	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	24	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	24	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	24	23
Wed Nov 24 17:58:18 2021	1637751498	0	23	24	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	24	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	24	23
Wed Nov 24 17:58:18 2021	1637751498	0	23	24	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	24	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	24	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	24	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	24	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	24	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	24	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	24	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	24	23
Wed Nov 24 17:58:18 2021	1637751498	0	23	24	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	24	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	24	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	24	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	24	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	24	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	24	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	24	23
Wed Nov 24 17:58:18 2021	1637751498	0	23	24	23
Wed Nov 24 17:58:18 2021	1637751498	0	23	24	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	24	23
Wed Nov 24 17:58:18 2021	1637751498	0	23	24	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	24	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	24	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	24	23
Wed Nov 24 17:58:18 2021	1637751498	0	23	24	23
Wed Nov 24 17:58:18 2021	1637751498	0	23	24	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	24	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	24	23
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	23	24	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	24	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	24	23
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	23
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	23
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	23
Wed Nov 24 17:58:18 2021	1637751498	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	23	24	23
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	24	23
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	23	24	23
Wed Nov 24 17:58:18 2021	1637751498	0	23	24	23
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:18 2021	1637751498	0	23	24	23
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	23
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	23	24	23
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:18 2021	1637751498	4	20	24	20
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	23
Wed Nov 24 17:58:18 2021	1637751498	0	23	24	23
Wed Nov 24 17:58:18 2021	1637751498	0	23	24	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	24	23
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:18 2021	1637751498	0	23	24	23
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:18 2021	1637751498	0	24	24	24
Wed Nov 24 17:58:18 2021	1637751498	0	24	24	24
Wed Nov 24 17:58:18 2021	1637751498	0	24	24	24
Wed Nov 24 17:58:18 2021	1637751498	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	23	24	23
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	24	23
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	23	24	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	24	23
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:18 2021	1637751498	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	23
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	23	24	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	24	23
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	24	23
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	23
Wed Nov 24 17:58:18 2021	1637751498	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:18 2021	1637751498	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	23	24	23
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:18 2021	1637751498	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:18 2021	1637751498	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:18 2021	1637751498	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:18 2021	1637751498	0	24	24	24
Wed Nov 24 17:58:18 2021	1637751498	0	24	24	24
Wed Nov 24 17:58:18 2021	1637751498	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:18 2021	1637751498	0	24	24	24
Wed Nov 24 17:58:18 2021	1637751498	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:18 2021	1637751498	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:18 2021	1637751498	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:18 2021	1637751498	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:18 2021	1637751498	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:18 2021	1637751498	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:18 2021	1637751498	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:18 2021	1637751498	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:18 2021	1637751498	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:18 2021	1637751498	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:18 2021	1637751498	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:18 2021	1637751498	0	24	24	24
Wed Nov 24 17:58:18 2021	1637751498	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:18 2021	1637751498	0	24	24	24
Wed Nov 24 17:58:18 2021	1637751498	4	21	24	21
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:18 2021	1637751498	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:18 2021	1637751498	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:18 2021	1637751498	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:18 2021	1637751498	0	24	24	24
Wed Nov 24 17:58:18 2021	1637751498	0	24	24	24
Wed Nov 24 17:58:18 2021	1637751498	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:18 2021	1637751498	0	24	24	24
Wed Nov 24 17:58:18 2021	1637751498	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:18 2021	1637751498	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:18 2021	1637751498	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:18 2021	1637751498	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:18 2021	1637751498	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:18 2021	1637751498	4	21	24	21
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:18 2021	1637751498	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:18 2021	1637751498	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:18 2021	1637751498	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:18 2021	1637751498	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	24	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	25	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	25	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	25	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	25	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	25	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	25	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	25	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	25	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	25	24
Wed Nov 24 17:58:18 2021	1637751498	0	24	25	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	25	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	25	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	25	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	25	24
Wed Nov 24 17:58:18 2021	1637751498	0	24	25	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	25	24
Wed Nov 24 17:58:18 2021	1637751498	4	21	25	21
Wed Nov 24 17:58:19 2021	1637751499	0	24	25	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	25	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	25	24
Wed Nov 24 17:58:19 2021	1637751499	0	25	25	25
Wed Nov 24 17:58:19 2021	1637751499	0	24	25	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	25	24
Wed Nov 24 17:58:19 2021	1637751499	0	25	25	24
Wed Nov 24 17:58:19 2021	1637751499	0	25	25	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	25	24
Wed Nov 24 17:58:19 2021	1637751499	0	25	25	24
Wed Nov 24 17:58:19 2021	1637751499	0	25	25	25
Wed Nov 24 17:58:19 2021	1637751499	0	25	25	25
Wed Nov 24 17:58:19 2021	1637751499	0	24	25	24
Wed Nov 24 17:58:19 2021	1637751499	0	25	25	24
Wed Nov 24 17:58:19 2021	1637751499	0	25	25	25
Wed Nov 24 17:58:18 2021	1637751498	0	24	25	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	25	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	25	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	25	24
Wed Nov 24 17:58:19 2021	1637751499	0	25	25	24
Wed Nov 24 17:58:19 2021	1637751499	0	24	25	24
Wed Nov 24 17:58:18 2021	1637751498	0	25	25	24
Wed Nov 24 17:58:19 2021	1637751499	0	25	25	25
Wed Nov 24 17:58:18 2021	1637751498	0	24	25	24
Wed Nov 24 17:58:19 2021	1637751499	0	25	25	25
Wed Nov 24 17:58:19 2021	1637751499	0	25	25	25
Wed Nov 24 17:58:19 2021	1637751499	0	25	25	25
Wed Nov 24 17:58:19 2021	1637751499	0	25	25	25
Wed Nov 24 17:58:19 2021	1637751499	0	25	25	25
Wed Nov 24 17:58:18 2021	1637751498	0	25	25	25
Wed Nov 24 17:58:19 2021	1637751499	0	25	25	25
Wed Nov 24 17:58:19 2021	1637751499	0	25	25	25
Wed Nov 24 17:58:18 2021	1637751498	0	25	25	25
Wed Nov 24 17:58:19 2021	1637751499	0	25	25	25
Wed Nov 24 17:58:19 2021	1637751499	0	25	25	25
Wed Nov 24 17:58:19 2021	1637751499	0	25	25	25
Wed Nov 24 17:58:18 2021	1637751498	0	25	25	25
Wed Nov 24 17:58:19 2021	1637751499	0	25	25	25
Wed Nov 24 17:58:19 2021	1637751499	0	25	25	25
Wed Nov 24 17:58:19 2021	1637751499	0	25	25	25
Wed Nov 24 17:58:19 2021	1637751499	0	25	25	25
Wed Nov 24 17:58:19 2021	1637751499	0	25	25	25
Wed Nov 24 17:58:19 2021	1637751499	0	25	25	25
Wed Nov 24 17:58:19 2021	1637751499	0	25	25	25
Wed Nov 24 17:58:19 2021	1637751499	0	25	25	25
Wed Nov 24 17:58:19 2021	1637751499	0	25	25	25
Wed Nov 24 17:58:19 2021	1637751499	0	25	25	25
Wed Nov 24 17:58:19 2021	1637751499	0	25	25	25
Wed Nov 24 17:58:19 2021	1637751499	0	25	25	25
Wed Nov 24 17:58:19 2021	1637751499	0	25	25	25
Wed Nov 24 17:58:19 2021	1637751499	0	25	25	25
Wed Nov 24 17:58:19 2021	1637751499	0	25	25	25
Wed Nov 24 17:58:19 2021	1637751499	0	25	25	25
Wed Nov 24 17:58:19 2021	1637751499	0	25	25	25
Wed Nov 24 17:58:19 2021	1637751499	0	25	25	25
Wed Nov 24 17:58:19 2021	1637751499	0	25	25	25
Wed Nov 24 17:58:19 2021	1637751499	0	25	25	25
Wed Nov 24 17:58:19 2021	1637751499	0	25	25	25
Wed Nov 24 17:58:19 2021	1637751499	0	25	25	25
Wed Nov 24 17:58:19 2021	1637751499	0	25	25	25
Wed Nov 24 17:58:19 2021	1637751499	0	25	25	25
Wed Nov 24 17:58:19 2021	1637751499	0	25	25	25
Wed Nov 24 17:58:19 2021	1637751499	0	25	25	25
Wed Nov 24 17:58:19 2021	1637751499	0	25	25	25
Wed Nov 24 17:58:19 2021	1637751499	0	25	25	25
Wed Nov 24 17:58:19 2021	1637751499	0	25	25	25
Wed Nov 24 17:58:19 2021	1637751499	0	25	25	25
Wed Nov 24 17:58:18 2021	1637751498	4	21	25	21
Wed Nov 24 17:58:19 2021	1637751499	0	25	25	25
Wed Nov 24 17:58:19 2021	1637751499	0	25	25	25
Wed Nov 24 17:58:19 2021	1637751499	0	25	25	25
Wed Nov 24 17:58:19 2021	1637751499	0	25	25	25
Wed Nov 24 17:58:19 2021	1637751499	0	25	25	25
Wed Nov 24 17:58:19 2021	1637751499	0	25	25	25
Wed Nov 24 17:58:19 2021	1637751499	0	25	25	25
Wed Nov 24 17:58:19 2021	1637751499	0	25	25	25
Wed Nov 24 17:58:19 2021	1637751499	0	25	25	25
Wed Nov 24 17:58:19 2021	1637751499	0	25	25	25
Wed Nov 24 17:58:19 2021	1637751499	0	25	25	25
Wed Nov 24 17:58:18 2021	1637751498	1	25	25	25
Wed Nov 24 17:58:19 2021	1637751499	0	25	25	25
Wed Nov 24 17:58:19 2021	1637751499	0	25	25	25
Wed Nov 24 17:58:18 2021	1637751498	4	21	25	21
Wed Nov 24 17:58:19 2021	1637751499	0	25	25	25
Wed Nov 24 17:58:18 2021	1637751498	1	24	26	24
Wed Nov 24 17:58:19 2021	1637751499	0	25	26	25
Wed Nov 24 17:58:19 2021	1637751499	0	25	26	25
Wed Nov 24 17:58:18 2021	1637751498	4	22	26	22
Wed Nov 24 17:58:19 2021	1637751499	0	26	26	25
Wed Nov 24 17:58:19 2021	1637751499	0	26	26	25
Wed Nov 24 17:58:19 2021	1637751499	0	26	26	25
Wed Nov 24 17:58:19 2021	1637751499	0	26	26	26
Wed Nov 24 17:58:19 2021	1637751499	0	26	26	26
Wed Nov 24 17:58:18 2021	1637751498	0	26	26	26
Wed Nov 24 17:58:19 2021	1637751499	0	26	26	26
Wed Nov 24 17:58:19 2021	1637751499	0	26	26	26
Wed Nov 24 17:58:19 2021	1637751499	0	26	26	26
Wed Nov 24 17:58:19 2021	1637751499	0	26	26	26
Wed Nov 24 17:58:18 2021	1637751498	0	26	26	26
Wed Nov 24 17:58:19 2021	1637751499	0	26	26	26
Wed Nov 24 17:58:19 2021	1637751499	0	26	26	26
Wed Nov 24 17:58:18 2021	1637751498	4	22	26	22
Wed Nov 24 17:58:18 2021	1637751498	0	26	26	26
Wed Nov 24 17:58:18 2021	1637751498	0	26	26	26
Wed Nov 24 17:58:19 2021	1637751499	0	26	26	26
Wed Nov 24 17:58:18 2021	1637751498	0	26	26	26
Wed Nov 24 17:58:18 2021	1637751498	0	26	26	26
Wed Nov 24 17:58:18 2021	1637751498	4	22	26	22
Wed Nov 24 17:58:18 2021	1637751498	0	26	26	26
Wed Nov 24 17:58:19 2021	1637751499	0	26	26	26
Wed Nov 24 17:58:19 2021	1637751499	0	26	26	26
Wed Nov 24 17:58:19 2021	1637751499	0	26	26	26
Wed Nov 24 17:58:18 2021	1637751498	0	26	27	26
Wed Nov 24 17:58:19 2021	1637751499	0	26	27	26
Wed Nov 24 17:58:18 2021	1637751498	0	26	27	26
Wed Nov 24 17:58:18 2021	1637751498	4	23	27	23
Wed Nov 24 17:58:18 2021	1637751498	0	26	27	26
Wed Nov 24 17:58:18 2021	1637751498	0	26	27	26
Wed Nov 24 17:58:18 2021	1637751498	0	26	27	26
Wed Nov 24 17:58:19 2021	1637751499	0	27	27	27
Wed Nov 24 17:58:19 2021	1637751499	0	26	27	26
Wed Nov 24 17:58:18 2021	1637751498	0	27	27	26
Wed Nov 24 17:58:18 2021	1637751498	4	23	27	23
Wed Nov 24 17:58:18 2021	1637751498	4	23	27	23
Wed Nov 24 17:58:18 2021	1637751498	0	27	27	27
Wed Nov 24 17:58:19 2021	1637751499	0	27	27	27
Wed Nov 24 17:58:18 2021	1637751498	0	27	27	27
Wed Nov 24 17:58:18 2021	1637751498	0	27	27	27
Wed Nov 24 17:58:18 2021	1637751498	0	27	27	27
Wed Nov 24 17:58:19 2021	1637751499	0	27	27	27
Wed Nov 24 17:58:18 2021	1637751498	0	27	27	27
Wed Nov 24 17:58:18 2021	1637751498	0	27	27	27
Wed Nov 24 17:58:19 2021	1637751499	0	27	27	27
Wed Nov 24 17:58:19 2021	1637751499	0	27	27	27
Wed Nov 24 17:58:18 2021	1637751498	0	27	27	27
Wed Nov 24 17:58:19 2021	1637751499	0	27	27	27
Wed Nov 24 17:58:19 2021	1637751499	0	27	27	27
Wed Nov 24 17:58:18 2021	1637751498	0	27	27	27
Wed Nov 24 17:58:18 2021	1637751498	0	27	27	27
Wed Nov 24 17:58:18 2021	1637751498	0	27	27	27
Wed Nov 24 17:58:18 2021	1637751498	0	27	27	27
Wed Nov 24 17:58:18 2021	1637751498	4	23	27	23
Wed Nov 24 17:58:18 2021	1637751498	0	27	27	27
Wed Nov 24 17:58:19 2021	1637751499	0	27	27	27
Wed Nov 24 17:58:19 2021	1637751499	0	27	27	27
Wed Nov 24 17:58:19 2021	1637751499	0	27	27	27
Wed Nov 24 17:58:18 2021	1637751498	0	27	27	27
Wed Nov 24 17:58:18 2021	1637751498	1	26	27	26
